latitude,longitude,crime_type,crime_severity,date,time,hour,area,lighting_score,cctv_score,crowd_density,police_proximity,is_night
12.907822,77.581755,Pickpocketing,4.2,2024-03-18,05:23,5,Bannerghatta Road,0.82,0.14,0.51,0.74,1
12.89556,77.635025,Drug Offense,7.5,2023-12-28,12:08,12,Bannerghatta Road,0.29,0.41,0.9,0.51,0
12.963229,77.661704,Cybercrime,4.5,2023-11-30,12:29,12,Marathahalli,0.7,0.13,0.58,0.32,0
12.908671,77.617703,Eve Teasing,6.1,2024-01-08,23:42,23,BTM Layout,0.91,0.55,0.79,0.47,1
13.011422,77.557357,Vehicle Theft,3.3,2024-10-29,22:30,22,Majestic,0.51,0.9,0.96,0.88,1
12.966222,77.618274,Pickpocketing,3.7,2023-06-10,09:21,9,Domlur,0.69,0.94,0.49,0.95,0
12.940654,77.57767,Theft,4.7,2023-10-07,12:36,12,Chickpet,0.99,0.68,0.79,0.68,0
13.035354,77.588808,Vandalism,2.8,2024-04-24,06:09,6,Hebbal,0.32,0.74,0.79,0.54,0
12.988864,77.581988,Vandalism,3.5,2023-02-06,19:33,19,Chickpet,0.71,0.79,0.18,0.11,0
12.973452,77.630533,Theft,5.7,2024-01-01,19:20,19,Koramangala,0.28,0.15,0.29,0.86,0
12.946139,77.588682,Assault,8.6,2024-04-02,22:37,22,Shivajinagar,0.53,0.7,0.36,0.19,1
12.963929,77.560322,Drug Offense,6.2,2024-06-29,22:10,22,Majestic,0.92,0.41,0.61,0.67,1
12.91944,77.627679,Vehicle Theft,5.0,2023-05-31,07:07,7,Koramangala,0.92,0.1,0.14,0.89,0
12.997996,77.567474,Cybercrime,3.1,2024-12-05,05:49,5,Majestic,0.99,0.36,0.5,0.61,1
12.976752,77.596267,Cybercrime,5.3,2023-12-14,15:42,15,Shivajinagar,0.99,0.89,0.16,0.22,0
12.962153,77.654002,Vehicle Theft,6.0,2024-11-15,04:07,4,Koramangala,0.28,0.63,0.36,0.81,1
12.958678,77.573163,Chain Snatching,4.0,2024-08-27,21:31,21,Chickpet,0.48,0.17,0.87,0.27,1
12.970326,77.573054,Vehicle Theft,4.0,2023-06-20,00:31,0,Chickpet,0.15,0.24,0.38,0.5,1
13.067512,77.642728,Pickpocketing,5.0,2024-11-03,10:47,10,Random Spread,0.51,0.08,0.6,0.22,0
12.973799,77.627579,Vandalism,2.6,2023-07-24,02:01,2,Shivajinagar,0.91,0.38,0.13,0.7,1
12.92225,77.639807,Pickpocketing,5.0,2024-03-10,18:54,18,Koramangala,0.47,0.34,0.95,0.75,0
12.978857,77.576905,Drug Offense,5.2,2024-04-05,00:17,0,Chickpet,0.93,0.08,0.7,0.39,1
12.875062,77.601995,Drug Offense,5.4,2023-04-20,00:51,0,Bannerghatta Road,0.32,0.18,0.16,0.61,1
12.970003,77.592182,Eve Teasing,5.9,2023-12-16,02:00,2,Chickpet,0.88,0.62,0.24,0.66,1
12.957326,77.703786,Cybercrime,5.7,2024-09-19,10:50,10,Marathahalli,0.21,0.7,0.28,0.77,0
12.90283,77.589398,Chain Snatching,4.0,2024-12-03,20:05,20,Bannerghatta Road,0.31,0.05,0.17,0.39,1
12.911524,77.586689,Drug Offense,8.0,2024-09-11,23:45,23,Jayanagar,0.74,0.47,0.76,0.63,1
12.891781,77.618899,Theft,2.3,2023-07-22,23:00,23,Bannerghatta Road,0.34,0.88,0.62,0.27,1
13.111849,77.600589,Chain Snatching,4.6,2023-11-26,02:12,2,Yelahanka,0.78,0.23,0.46,0.85,1
12.893358,77.585987,Vehicle Theft,3.9,2024-03-12,01:40,1,Bannerghatta Road,0.33,0.34,0.32,0.11,1
12.91934,77.614559,Vehicle Theft,3.2,2024-05-20,22:04,22,BTM Layout,0.41,0.73,0.66,0.84,1
12.9588,77.633137,Chain Snatching,4.0,2024-11-21,22:28,22,Indiranagar,0.18,0.59,0.92,0.43,1
12.942123,77.747292,Vandalism,2.5,2023-11-23,02:36,2,Whitefield,0.51,0.74,0.53,0.55,1
12.897905,77.593812,Cybercrime,3.9,2023-06-24,23:12,23,Bannerghatta Road,0.14,0.35,0.52,0.52,1
12.928986,77.61961,Pickpocketing,2.5,2024-01-30,17:28,17,Koramangala,0.48,0.02,0.23,0.39,0
12.910389,77.632171,Robbery,8.4,2024-11-08,21:27,21,BTM Layout,0.91,0.15,0.95,0.3,1
12.98139,77.693287,Theft,3.3,2023-01-23,20:17,20,Marathahalli,0.55,0.16,0.85,0.87,1
12.995037,77.54123,Vehicle Theft,5.2,2024-03-19,00:38,0,Rajajinagar,0.49,0.85,0.54,0.7,1
13.008814,77.547364,Assault,7.8,2024-09-14,02:20,2,Rajajinagar,0.36,0.24,0.95,0.82,1
12.919006,77.616361,Pickpocketing,2.5,2024-10-07,10:40,10,BTM Layout,0.38,0.62,0.65,0.64,0
12.966025,77.58018,Drug Offense,7.1,2023-05-12,01:51,1,Chickpet,0.43,0.97,0.16,0.5,1
12.98073,77.587313,Pickpocketing,2.7,2023-11-17,10:44,10,Chickpet,0.67,0.9,0.53,0.35,0
12.934137,77.575541,Assault,5.8,2023-05-11,22:44,22,Jayanagar,0.97,0.78,0.62,0.92,1
13.033377,77.587627,Vandalism,3.1,2023-01-20,23:31,23,Hebbal,0.38,0.88,0.45,0.23,1
13.002915,77.609907,Assault,7.4,2023-09-30,23:29,23,Shivajinagar,0.16,0.39,0.27,0.79,1
13.04433,77.565011,Robbery,6.7,2024-10-10,21:30,21,Random Spread,0.1,0.36,0.66,0.61,1
12.958496,77.641482,Vehicle Theft,4.8,2024-07-03,15:20,15,Domlur,0.28,0.81,0.27,0.93,0
12.916333,77.568479,Vandalism,3.5,2023-07-19,03:03,3,Jayanagar,0.57,0.5,0.32,0.44,1
12.997858,77.722352,Theft,3.2,2023-01-30,20:09,20,Whitefield,0.69,0.76,0.17,0.52,1
12.92175,77.636499,Robbery,6.5,2024-03-30,00:35,0,Koramangala,0.78,0.11,0.35,0.35,1
12.972431,77.53728,Vandalism,2.3,2023-01-18,23:37,23,Majestic,0.21,0.87,0.6,0.43,1
12.899126,77.584876,Assault,5.1,2024-03-20,12:35,12,BTM Layout,0.68,0.4,0.39,0.85,0
12.99404,77.575037,Theft,5.0,2023-02-10,21:36,21,Majestic,0.89,0.06,0.75,0.22,1
12.941765,77.6251,Chain Snatching,4.3,2023-06-17,04:09,4,BTM Layout,0.95,0.24,0.78,0.98,1
12.952078,77.658574,Assault,5.3,2024-02-15,22:48,22,Domlur,0.59,0.52,0.68,0.46,1
12.930691,77.626076,Robbery,6.6,2023-06-12,21:52,21,Koramangala,0.2,0.91,0.33,0.32,1
12.966773,77.581693,Drug Offense,5.1,2023-08-13,23:30,23,Chickpet,0.78,0.95,0.96,0.22,1
12.9393,77.632235,Assault,7.7,2023-01-20,02:40,2,Koramangala,0.56,0.29,0.12,0.74,1
12.90502,77.602175,Pickpocketing,3.8,2023-08-02,08:12,8,Bannerghatta Road,0.31,0.49,0.41,0.17,0
12.897483,77.616261,Assault,6.6,2023-06-05,02:10,2,Koramangala,0.58,0.92,0.77,0.35,1
12.940713,77.609212,Drug Offense,7.5,2024-09-14,02:10,2,Random Spread,0.33,0.2,0.91,0.45,1
13.089113,77.595882,Vehicle Theft,5.9,2024-11-18,00:38,0,Yelahanka,0.56,0.41,0.27,0.14,1
12.975933,77.693409,Chain Snatching,6.3,2023-11-02,06:12,6,Marathahalli,0.85,0.67,0.9,0.84,0
12.919846,77.629037,Assault,5.9,2023-09-16,01:40,1,BTM Layout,0.3,0.02,0.11,0.85,1
12.977031,77.579937,Assault,7.9,2024-04-13,01:24,1,Majestic,0.99,0.6,0.25,0.54,1
12.9824,77.576026,Drug Offense,6.8,2023-01-01,23:04,23,Chickpet,0.87,0.62,0.87,0.95,1
12.963634,77.574097,Theft,4.3,2023-06-13,22:46,22,Chickpet,0.19,0.37,0.68,0.97,1
